no_of_spikes,correlation_values,correlation_entities
44,0.6956749266,spearman_ADM_PEDM
44,0.7210799519,spearman_ADM_PEDM
44,0.6847503796,spearman_ADM_PEDM
44,0.6431359828,spearman_ADM_PEDM
44,0.6869938965,spearman_ADM_PEDM
44,0.6555852228,spearman_ADM_PEDM
44,0.6637737529,spearman_ADM_PEDM
44,0.7030428917,spearman_ADM_PEDM
44,0.6929198762,spearman_ADM_PEDM
44,0.6783540871,spearman_ADM_PEDM
44,0.6331723103,spearman_ADM_PEDM
44,0.732247986,spearman_ADM_PEDM
44,0.7047838505,spearman_ADM_PEDM
44,0.6909485055,spearman_ADM_PEDM
46,0.6871062932,spearman_ADM_PEDM
46,0.6270103487,spearman_ADM_PEDM
46,0.6457672023,spearman_ADM_PEDM
46,0.6873037545,spearman_ADM_PEDM
46,0.660670663,spearman_ADM_PEDM
46,0.6876591683,spearman_ADM_PEDM
46,0.6764503062,spearman_ADM_PEDM
46,0.7167276369,spearman_ADM_PEDM
46,0.6171855797,spearman_ADM_PEDM
46,0.7029846466,spearman_ADM_PEDM
46,0.6251660205,spearman_ADM_PEDM
46,0.7243598785,spearman_ADM_PEDM
46,0.7259134577,spearman_ADM_PEDM
46,0.6745926098,spearman_ADM_PEDM
46,0.6993591072,spearman_ADM_PEDM
48,0.7008077422,spearman_ADM_PEDM
48,0.7092528363,spearman_ADM_PEDM
48,0.6484635996,spearman_ADM_PEDM
48,0.7148222197,spearman_ADM_PEDM
48,0.7016615572,spearman_ADM_PEDM
48,0.650434175,spearman_ADM_PEDM
48,0.6748602733,spearman_ADM_PEDM
48,0.7208562547,spearman_ADM_PEDM
48,0.6821592004,spearman_ADM_PEDM
48,0.6878811361,spearman_ADM_PEDM
48,0.6157371016,spearman_ADM_PEDM
48,0.6756558056,spearman_ADM_PEDM
48,0.6431824069,spearman_ADM_PEDM
48,0.6748183205,spearman_ADM_PEDM
48,0.6860733589,spearman_ADM_PEDM
50,0.6929061033,spearman_ADM_PEDM
50,0.6698861189,spearman_ADM_PEDM
50,0.6886694659,spearman_ADM_PEDM
50,0.7257852174,spearman_ADM_PEDM
50,0.6253013348,spearman_ADM_PEDM
50,0.7530852961,spearman_ADM_PEDM
50,0.7123471645,spearman_ADM_PEDM
50,0.7208688814,spearman_ADM_PEDM
50,0.6979049737,spearman_ADM_PEDM
50,0.6663708144,spearman_ADM_PEDM
50,0.6863897981,spearman_ADM_PEDM
50,0.681241764,spearman_ADM_PEDM
50,0.7011482029,spearman_ADM_PEDM
50,0.7302854812,spearman_ADM_PEDM
50,0.7146038527,spearman_ADM_PEDM
4,0.6511252131,spearman_ADM_PEDM
4,0.4876032361,spearman_ADM_PEDM
4,0.4738361579,spearman_ADM_PEDM
4,0.6415660123,spearman_ADM_PEDM
4,0.496717281,spearman_ADM_PEDM
4,0.7120283735,spearman_ADM_PEDM
4,0.4685953692,spearman_ADM_PEDM
4,0.611537483,spearman_ADM_PEDM
4,0.7004233014,spearman_ADM_PEDM
4,0.5744954509,spearman_ADM_PEDM
4,0.6330255993,spearman_ADM_PEDM
4,0.5833442288,spearman_ADM_PEDM
4,0.5638632592,spearman_ADM_PEDM
4,0.5487179473,spearman_ADM_PEDM
4,0.5052896976,spearman_ADM_PEDM
6,0.6617707421,spearman_ADM_PEDM
6,0.6754166523,spearman_ADM_PEDM
6,0.4852914464,spearman_ADM_PEDM
6,0.6213589382,spearman_ADM_PEDM
6,0.5329031766,spearman_ADM_PEDM
6,0.6011267681,spearman_ADM_PEDM
6,0.5884443569,spearman_ADM_PEDM
6,0.6534151287,spearman_ADM_PEDM
6,0.6193367182,spearman_ADM_PEDM
6,0.6314258738,spearman_ADM_PEDM
6,0.5914375435,spearman_ADM_PEDM
6,0.6379033945,spearman_ADM_PEDM
6,0.6394531266,spearman_ADM_PEDM
6,0.6161140037,spearman_ADM_PEDM
6,0.5931389342,spearman_ADM_PEDM
8,0.5718377172,spearman_ADM_PEDM
8,0.6307323596,spearman_ADM_PEDM
8,0.562469646,spearman_ADM_PEDM
8,0.6642959719,spearman_ADM_PEDM
8,0.5184179305,spearman_ADM_PEDM
8,0.7261420474,spearman_ADM_PEDM
8,0.6171820583,spearman_ADM_PEDM
8,0.6774218051,spearman_ADM_PEDM
8,0.6100949931,spearman_ADM_PEDM
8,0.5864708931,spearman_ADM_PEDM
8,0.5770652284,spearman_ADM_PEDM
8,0.4821882389,spearman_ADM_PEDM
8,0.5734038986,spearman_ADM_PEDM
8,0.6263972038,spearman_ADM_PEDM
8,0.5802726508,spearman_ADM_PEDM
10,0.5822844499,spearman_ADM_PEDM
10,0.6971617345,spearman_ADM_PEDM
10,0.6549897157,spearman_ADM_PEDM
10,0.679235281,spearman_ADM_PEDM
10,0.6420829912,spearman_ADM_PEDM
10,0.6883663687,spearman_ADM_PEDM
10,0.7304329203,spearman_ADM_PEDM
10,0.6658081958,spearman_ADM_PEDM
10,0.662409214,spearman_ADM_PEDM
10,0.62970081,spearman_ADM_PEDM
10,0.7136956808,spearman_ADM_PEDM
10,0.6391115335,spearman_ADM_PEDM
10,0.6185695706,spearman_ADM_PEDM
10,0.6148238591,spearman_ADM_PEDM
10,0.6495433907,spearman_ADM_PEDM
12,0.6883309816,spearman_ADM_PEDM
12,0.6176675571,spearman_ADM_PEDM
12,0.6407023934,spearman_ADM_PEDM
12,0.5646742299,spearman_ADM_PEDM
12,0.6179443547,spearman_ADM_PEDM
12,0.7068553196,spearman_ADM_PEDM
12,0.718768285,spearman_ADM_PEDM
12,0.5627621378,spearman_ADM_PEDM
12,0.5702478637,spearman_ADM_PEDM
12,0.6694133039,spearman_ADM_PEDM
12,0.5890826682,spearman_ADM_PEDM
12,0.6659163112,spearman_ADM_PEDM
12,0.6119595337,spearman_ADM_PEDM
12,0.5841940621,spearman_ADM_PEDM
12,0.6314699416,spearman_ADM_PEDM
14,0.7068516781,spearman_ADM_PEDM
14,0.7346222853,spearman_ADM_PEDM
14,0.6523230407,spearman_ADM_PEDM
14,0.7316002103,spearman_ADM_PEDM
14,0.6790878897,spearman_ADM_PEDM
14,0.5884069671,spearman_ADM_PEDM
14,0.5879329381,spearman_ADM_PEDM
14,0.6985086517,spearman_ADM_PEDM
14,0.6701234074,spearman_ADM_PEDM
14,0.6788017288,spearman_ADM_PEDM
14,0.5742175796,spearman_ADM_PEDM
14,0.5596271523,spearman_ADM_PEDM
14,0.6719080473,spearman_ADM_PEDM
14,0.7253893142,spearman_ADM_PEDM
14,0.6214005089,spearman_ADM_PEDM
16,0.646853383,spearman_ADM_PEDM
16,0.5076818886,spearman_ADM_PEDM
16,0.6818287546,spearman_ADM_PEDM
16,0.6673491922,spearman_ADM_PEDM
16,0.7002344731,spearman_ADM_PEDM
16,0.7165724597,spearman_ADM_PEDM
16,0.6669207587,spearman_ADM_PEDM
16,0.6301531516,spearman_ADM_PEDM
16,0.6448476074,spearman_ADM_PEDM
16,0.6060367238,spearman_ADM_PEDM
16,0.677656772,spearman_ADM_PEDM
16,0.6611136156,spearman_ADM_PEDM
16,0.5780722917,spearman_ADM_PEDM
16,0.6808806985,spearman_ADM_PEDM
16,0.673556663,spearman_ADM_PEDM
18,0.6907187933,spearman_ADM_PEDM
18,0.7277727713,spearman_ADM_PEDM
18,0.6727790271,spearman_ADM_PEDM
18,0.7070641241,spearman_ADM_PEDM
18,0.6393705525,spearman_ADM_PEDM
18,0.6568225403,spearman_ADM_PEDM
18,0.61668949,spearman_ADM_PEDM
18,0.5942060239,spearman_ADM_PEDM
18,0.731143243,spearman_ADM_PEDM
18,0.7178092703,spearman_ADM_PEDM
18,0.5443183172,spearman_ADM_PEDM
18,0.6979046012,spearman_ADM_PEDM
18,0.6439798472,spearman_ADM_PEDM
18,0.6947213353,spearman_ADM_PEDM
18,0.657931935,spearman_ADM_PEDM
20,0.7331461603,spearman_ADM_PEDM
20,0.7591400259,spearman_ADM_PEDM
20,0.7782369334,spearman_ADM_PEDM
20,0.7578072159,spearman_ADM_PEDM
20,0.7450555456,spearman_ADM_PEDM
20,0.7851291777,spearman_ADM_PEDM
20,0.7473212548,spearman_ADM_PEDM
20,0.7087267959,spearman_ADM_PEDM
20,0.7465317752,spearman_ADM_PEDM
20,0.7339480976,spearman_ADM_PEDM
20,0.759484783,spearman_ADM_PEDM
20,0.7580162284,spearman_ADM_PEDM
20,0.7935942606,spearman_ADM_PEDM
20,0.8006491932,spearman_ADM_PEDM
20,0.6668731279,spearman_ADM_PEDM
22,0.7687812938,spearman_ADM_PEDM
22,0.838606264,spearman_ADM_PEDM
22,0.7318134578,spearman_ADM_PEDM
22,0.7298869263,spearman_ADM_PEDM
22,0.7557698273,spearman_ADM_PEDM
22,0.7182620918,spearman_ADM_PEDM
22,0.7645612314,spearman_ADM_PEDM
22,0.7456801927,spearman_ADM_PEDM
22,0.7714084578,spearman_ADM_PEDM
22,0.7673128144,spearman_ADM_PEDM
22,0.7447834612,spearman_ADM_PEDM
22,0.7404748124,spearman_ADM_PEDM
22,0.7437827683,spearman_ADM_PEDM
22,0.7172439054,spearman_ADM_PEDM
22,0.7650954609,spearman_ADM_PEDM
24,0.7318002906,spearman_ADM_PEDM
24,0.7876182282,spearman_ADM_PEDM
24,0.763033572,spearman_ADM_PEDM
24,0.7259821669,spearman_ADM_PEDM
24,0.7653445823,spearman_ADM_PEDM
24,0.8009288788,spearman_ADM_PEDM
24,0.7832077125,spearman_ADM_PEDM
24,0.7229873542,spearman_ADM_PEDM
24,0.7653972978,spearman_ADM_PEDM
24,0.7166739911,spearman_ADM_PEDM
24,0.7945687606,spearman_ADM_PEDM
24,0.7732519514,spearman_ADM_PEDM
24,0.7916212655,spearman_ADM_PEDM
24,0.7565554933,spearman_ADM_PEDM
24,0.7474684865,spearman_ADM_PEDM
26,0.7850801662,spearman_ADM_PEDM
26,0.7390570472,spearman_ADM_PEDM
26,0.7394808908,spearman_ADM_PEDM
26,0.7418907007,spearman_ADM_PEDM
26,0.7647106727,spearman_ADM_PEDM
26,0.747837095,spearman_ADM_PEDM
26,0.7288539289,spearman_ADM_PEDM
26,0.7596791579,spearman_ADM_PEDM
26,0.7147059895,spearman_ADM_PEDM
26,0.776192953,spearman_ADM_PEDM
26,0.7409547345,spearman_ADM_PEDM
26,0.7801753304,spearman_ADM_PEDM
26,0.7439255047,spearman_ADM_PEDM
26,0.7500546888,spearman_ADM_PEDM
26,0.8215071007,spearman_ADM_PEDM
28,0.7553709813,spearman_ADM_PEDM
28,0.8199860487,spearman_ADM_PEDM
28,0.7773088489,spearman_ADM_PEDM
28,0.7877949539,spearman_ADM_PEDM
28,0.7996225918,spearman_ADM_PEDM
28,0.7658326006,spearman_ADM_PEDM
28,0.7711850487,spearman_ADM_PEDM
28,0.7788372115,spearman_ADM_PEDM
28,0.7543892487,spearman_ADM_PEDM
28,0.7652786388,spearman_ADM_PEDM
28,0.7991318213,spearman_ADM_PEDM
28,0.762602062,spearman_ADM_PEDM
28,0.7466560173,spearman_ADM_PEDM
28,0.7653463403,spearman_ADM_PEDM
28,0.7429007672,spearman_ADM_PEDM
30,0.766192755,spearman_ADM_PEDM
30,0.7799237289,spearman_ADM_PEDM
30,0.7632776887,spearman_ADM_PEDM
30,0.7566901302,spearman_ADM_PEDM
30,0.7863973907,spearman_ADM_PEDM
30,0.7514812497,spearman_ADM_PEDM
30,0.7681183044,spearman_ADM_PEDM
30,0.7835299236,spearman_ADM_PEDM
30,0.7718507871,spearman_ADM_PEDM
30,0.7705980601,spearman_ADM_PEDM
30,0.7654056771,spearman_ADM_PEDM
30,0.8098787032,spearman_ADM_PEDM
30,0.7603349338,spearman_ADM_PEDM
30,0.7592063393,spearman_ADM_PEDM
30,0.7704342212,spearman_ADM_PEDM
32,0.7309613276,spearman_ADM_PEDM
32,0.7359669738,spearman_ADM_PEDM
32,0.724184295,spearman_ADM_PEDM
32,0.7830107698,spearman_ADM_PEDM
32,0.7806860494,spearman_ADM_PEDM
32,0.7903478115,spearman_ADM_PEDM
32,0.7636040308,spearman_ADM_PEDM
32,0.7824721284,spearman_ADM_PEDM
32,0.7597156883,spearman_ADM_PEDM
32,0.7561628078,spearman_ADM_PEDM
32,0.7644053292,spearman_ADM_PEDM
32,0.7800666718,spearman_ADM_PEDM
32,0.7770173636,spearman_ADM_PEDM
32,0.7819354153,spearman_ADM_PEDM
32,0.7690277534,spearman_ADM_PEDM
34,0.7443962885,spearman_ADM_PEDM
34,0.7853943982,spearman_ADM_PEDM
34,0.7620302345,spearman_ADM_PEDM
34,0.7442017502,spearman_ADM_PEDM
34,0.7598546626,spearman_ADM_PEDM
34,0.7637272879,spearman_ADM_PEDM
34,0.758184498,spearman_ADM_PEDM
34,0.7541193966,spearman_ADM_PEDM
34,0.767484917,spearman_ADM_PEDM
34,0.7799202739,spearman_ADM_PEDM
34,0.7746155803,spearman_ADM_PEDM
34,0.7660167544,spearman_ADM_PEDM
34,0.7604170816,spearman_ADM_PEDM
34,0.7681032574,spearman_ADM_PEDM
34,0.7915868177,spearman_ADM_PEDM
36,0.7964535947,spearman_ADM_PEDM
36,0.7667193023,spearman_ADM_PEDM
36,0.7750560814,spearman_ADM_PEDM
36,0.733645788,spearman_ADM_PEDM
36,0.738488587,spearman_ADM_PEDM
36,0.731909961,spearman_ADM_PEDM
36,0.7447587969,spearman_ADM_PEDM
36,0.7713973373,spearman_ADM_PEDM
36,0.7560291696,spearman_ADM_PEDM
36,0.744684139,spearman_ADM_PEDM
36,0.7537595365,spearman_ADM_PEDM
36,0.7685284223,spearman_ADM_PEDM
36,0.7428507969,spearman_ADM_PEDM
36,0.7416747643,spearman_ADM_PEDM
36,0.798833945,spearman_ADM_PEDM
38,0.7784841441,spearman_ADM_PEDM
38,0.7882377281,spearman_ADM_PEDM
38,0.7820466053,spearman_ADM_PEDM
38,0.762588435,spearman_ADM_PEDM
38,0.7368716283,spearman_ADM_PEDM
38,0.7882214174,spearman_ADM_PEDM
38,0.7749508214,spearman_ADM_PEDM
38,0.8018156804,spearman_ADM_PEDM
38,0.76683296,spearman_ADM_PEDM
38,0.7636821283,spearman_ADM_PEDM
38,0.7897795725,spearman_ADM_PEDM
38,0.7321859925,spearman_ADM_PEDM
38,0.8183000888,spearman_ADM_PEDM
38,0.7478617082,spearman_ADM_PEDM
2,0.4276738891,spearman_ADM_PEDM
2,0.4122725539,spearman_ADM_PEDM
2,0.5331807263,spearman_ADM_PEDM
2,0.4170753932,spearman_ADM_PEDM
2,0.5048695903,spearman_ADM_PEDM
2,0.6114668911,spearman_ADM_PEDM
2,0.3079702015,spearman_ADM_PEDM
2,0.5857819557,spearman_ADM_PEDM
2,0.638853871,spearman_ADM_PEDM
2,0.4241368826,spearman_ADM_PEDM
2,0.5821306312,spearman_ADM_PEDM
2,0.3740897315,spearman_ADM_PEDM
2,0.551523768,spearman_ADM_PEDM
2,0.4814450301,spearman_ADM_PEDM
2,0.6444151493,spearman_ADM_PEDM
40,0.7737690265,spearman_ADM_PEDM
40,0.744447509,spearman_ADM_PEDM
40,0.8162716643,spearman_ADM_PEDM
40,0.7530448607,spearman_ADM_PEDM
40,0.8088557043,spearman_ADM_PEDM
40,0.7463215502,spearman_ADM_PEDM
40,0.7521325698,spearman_ADM_PEDM
40,0.754403323,spearman_ADM_PEDM
40,0.7552458198,spearman_ADM_PEDM
40,0.7876356904,spearman_ADM_PEDM
40,0.7501066456,spearman_ADM_PEDM
40,0.7752763525,spearman_ADM_PEDM
40,0.7669846477,spearman_ADM_PEDM
40,0.7780006831,spearman_ADM_PEDM
40,0.7843332481,spearman_ADM_PEDM
42,0.7452634855,spearman_ADM_PEDM
42,0.7906443908,spearman_ADM_PEDM
42,0.7762609619,spearman_ADM_PEDM
42,0.7512298325,spearman_ADM_PEDM
42,0.7400291406,spearman_ADM_PEDM
42,0.7956278338,spearman_ADM_PEDM
42,0.7644461412,spearman_ADM_PEDM
42,0.8049378006,spearman_ADM_PEDM
42,0.7791315962,spearman_ADM_PEDM
42,0.8113934595,spearman_ADM_PEDM
42,0.7880852882,spearman_ADM_PEDM
42,0.7944285972,spearman_ADM_PEDM
42,0.8021766833,spearman_ADM_PEDM
42,0.777706425,spearman_ADM_PEDM
42,0.8219386405,spearman_ADM_PEDM
44,0.752644319,spearman_ADM_PEDM
44,0.800618375,spearman_ADM_PEDM
44,0.6975661241,spearman_ADM_PEDM
44,0.8229631138,spearman_ADM_PEDM
44,0.7863472918,spearman_ADM_PEDM
44,0.7741401347,spearman_ADM_PEDM
44,0.7382401467,spearman_ADM_PEDM
44,0.7420953391,spearman_ADM_PEDM
44,0.7790116252,spearman_ADM_PEDM
44,0.7807421596,spearman_ADM_PEDM
44,0.7847230068,spearman_ADM_PEDM
44,0.7447736284,spearman_ADM_PEDM
44,0.7473746659,spearman_ADM_PEDM
44,0.7630541167,spearman_ADM_PEDM
44,0.7910967219,spearman_ADM_PEDM
46,0.8015497973,spearman_ADM_PEDM
46,0.7635285926,spearman_ADM_PEDM
46,0.8129418847,spearman_ADM_PEDM
46,0.7724434174,spearman_ADM_PEDM
46,0.7789727756,spearman_ADM_PEDM
46,0.8140031874,spearman_ADM_PEDM
46,0.782806264,spearman_ADM_PEDM
46,0.7767433834,spearman_ADM_PEDM
46,0.7345730289,spearman_ADM_PEDM
46,0.7378052628,spearman_ADM_PEDM
46,0.7902995401,spearman_ADM_PEDM
46,0.8028709667,spearman_ADM_PEDM
46,0.756740092,spearman_ADM_PEDM
46,0.7807716019,spearman_ADM_PEDM
46,0.7984933217,spearman_ADM_PEDM
48,0.783246026,spearman_ADM_PEDM
48,0.7778203729,spearman_ADM_PEDM
48,0.7457655972,spearman_ADM_PEDM
48,0.8056427404,spearman_ADM_PEDM
48,0.8149918655,spearman_ADM_PEDM
48,0.7328194702,spearman_ADM_PEDM
48,0.7534166356,spearman_ADM_PEDM
48,0.7805153569,spearman_ADM_PEDM
48,0.7525601752,spearman_ADM_PEDM
48,0.7669509827,spearman_ADM_PEDM
48,0.8145819788,spearman_ADM_PEDM
48,0.7980323884,spearman_ADM_PEDM
48,0.8100670504,spearman_ADM_PEDM
48,0.7360034647,spearman_ADM_PEDM
48,0.7361078898,spearman_ADM_PEDM
50,0.7411527999,spearman_ADM_PEDM
50,0.7860158966,spearman_ADM_PEDM
50,0.7866746951,spearman_ADM_PEDM
50,0.7934841384,spearman_ADM_PEDM
50,0.8050123824,spearman_ADM_PEDM
50,0.7720857041,spearman_ADM_PEDM
50,0.753234483,spearman_ADM_PEDM
50,0.7643357506,spearman_ADM_PEDM
50,0.7873651208,spearman_ADM_PEDM
50,0.79664067,spearman_ADM_PEDM
50,0.7569721631,spearman_ADM_PEDM
50,0.7616700898,spearman_ADM_PEDM
50,0.7059257406,spearman_ADM_PEDM
50,0.7753304638,spearman_ADM_PEDM
50,0.7684992119,spearman_ADM_PEDM
4,0.5935269706,spearman_ADM_PEDM
4,0.5717544936,spearman_ADM_PEDM
4,0.601600577,spearman_ADM_PEDM
4,0.6697452811,spearman_ADM_PEDM
4,0.5471443026,spearman_ADM_PEDM
4,0.5684944567,spearman_ADM_PEDM
4,0.5754231075,spearman_ADM_PEDM
4,0.6678544584,spearman_ADM_PEDM
4,0.6689972968,spearman_ADM_PEDM
4,0.5189550821,spearman_ADM_PEDM
4,0.5942199057,spearman_ADM_PEDM
4,0.5841555588,spearman_ADM_PEDM
4,0.5389592778,spearman_ADM_PEDM
4,0.6497618647,spearman_ADM_PEDM
4,0.6000142183,spearman_ADM_PEDM
6,0.658601357,spearman_ADM_PEDM
6,0.7128259372,spearman_ADM_PEDM
6,0.5676759407,spearman_ADM_PEDM
6,0.7110569204,spearman_ADM_PEDM
6,0.703497569,spearman_ADM_PEDM
6,0.6360586889,spearman_ADM_PEDM
6,0.5580163188,spearman_ADM_PEDM
6,0.6956434949,spearman_ADM_PEDM
6,0.6760269994,spearman_ADM_PEDM
6,0.6307419796,spearman_ADM_PEDM
6,0.6424219471,spearman_ADM_PEDM
6,0.6514186433,spearman_ADM_PEDM
6,0.597704546,spearman_ADM_PEDM
6,0.7735014736,spearman_ADM_PEDM
6,0.6088120395,spearman_ADM_PEDM
8,0.6456525285,spearman_ADM_PEDM
8,0.6786588529,spearman_ADM_PEDM
8,0.6111423697,spearman_ADM_PEDM
8,0.648557824,spearman_ADM_PEDM
8,0.7301656282,spearman_ADM_PEDM
8,0.656353936,spearman_ADM_PEDM
8,0.6847218786,spearman_ADM_PEDM
8,0.5687079955,spearman_ADM_PEDM
8,0.7519729371,spearman_ADM_PEDM
8,0.6675678855,spearman_ADM_PEDM
8,0.7554657658,spearman_ADM_PEDM
8,0.6805278384,spearman_ADM_PEDM
8,0.6845616837,spearman_ADM_PEDM
8,0.7416965412,spearman_ADM_PEDM
8,0.767453503,spearman_ADM_PEDM
10,0.6860535755,spearman_ADM_PEDM
10,0.715732477,spearman_ADM_PEDM
10,0.6504805731,spearman_ADM_PEDM
10,0.7255344721,spearman_ADM_PEDM
10,0.7064168053,spearman_ADM_PEDM
10,0.7098590768,spearman_ADM_PEDM
10,0.695063897,spearman_ADM_PEDM
10,0.7592643349,spearman_ADM_PEDM
10,0.7649570254,spearman_ADM_PEDM
10,0.6740179486,spearman_ADM_PEDM
10,0.669336146,spearman_ADM_PEDM
10,0.679437488,spearman_ADM_PEDM
10,0.7486972262,spearman_ADM_PEDM
10,0.7094414081,spearman_ADM_PEDM
10,0.7109146715,spearman_ADM_PEDM
12,0.7214590334,spearman_ADM_PEDM
12,0.8108710788,spearman_ADM_PEDM
12,0.7978062681,spearman_ADM_PEDM
12,0.6749405001,spearman_ADM_PEDM
12,0.6808673811,spearman_ADM_PEDM
12,0.7309147029,spearman_ADM_PEDM
12,0.6801362223,spearman_ADM_PEDM
12,0.7005103289,spearman_ADM_PEDM
12,0.7405880045,spearman_ADM_PEDM
12,0.7048837614,spearman_ADM_PEDM
12,0.6192887368,spearman_ADM_PEDM
12,0.6774814657,spearman_ADM_PEDM
12,0.6567077024,spearman_ADM_PEDM
12,0.7565600714,spearman_ADM_PEDM
12,0.7486832636,spearman_ADM_PEDM
14,0.7775637628,spearman_ADM_PEDM
14,0.7427712152,spearman_ADM_PEDM
14,0.7691144282,spearman_ADM_PEDM
14,0.7639001402,spearman_ADM_PEDM
14,0.7401412976,spearman_ADM_PEDM
14,0.7284607993,spearman_ADM_PEDM
14,0.6482020815,spearman_ADM_PEDM
14,0.7641774271,spearman_ADM_PEDM
14,0.7367727961,spearman_ADM_PEDM
14,0.7779940753,spearman_ADM_PEDM
14,0.734585131,spearman_ADM_PEDM
14,0.7548711446,spearman_ADM_PEDM
14,0.7708985809,spearman_ADM_PEDM
14,0.7671121421,spearman_ADM_PEDM
14,0.7542506084,spearman_ADM_PEDM
16,0.7322990471,spearman_ADM_PEDM
16,0.7555533526,spearman_ADM_PEDM
16,0.8034110372,spearman_ADM_PEDM
16,0.7761967088,spearman_ADM_PEDM
16,0.7637007998,spearman_ADM_PEDM
16,0.7734239001,spearman_ADM_PEDM
16,0.7641287647,spearman_ADM_PEDM
16,0.7260236153,spearman_ADM_PEDM
16,0.7740255165,spearman_ADM_PEDM
16,0.6775104874,spearman_ADM_PEDM
16,0.6993216829,spearman_ADM_PEDM
16,0.7395215686,spearman_ADM_PEDM
16,0.7358401776,spearman_ADM_PEDM
16,0.648853405,spearman_ADM_PEDM
16,0.7515748536,spearman_ADM_PEDM
18,0.806180526,spearman_ADM_PEDM
18,0.7473101333,spearman_ADM_PEDM
18,0.7972418459,spearman_ADM_PEDM
18,0.7632145148,spearman_ADM_PEDM
18,0.7759329094,spearman_ADM_PEDM
18,0.7446055664,spearman_ADM_PEDM
18,0.7282269087,spearman_ADM_PEDM
18,0.7468373456,spearman_ADM_PEDM
18,0.6978975844,spearman_ADM_PEDM
18,0.7417730926,spearman_ADM_PEDM
18,0.7379236119,spearman_ADM_PEDM
18,0.750065796,spearman_ADM_PEDM
18,0.7230112076,spearman_ADM_PEDM
18,0.7350276361,spearman_ADM_PEDM
18,0.7196860862,spearman_ADM_PEDM
20,0.7415331388,spearman_ADM_FEDM
20,0.7693158773,spearman_ADM_FEDM
20,0.7751160446,spearman_ADM_FEDM
20,0.7730911692,spearman_ADM_FEDM
20,0.7362935049,spearman_ADM_FEDM
20,0.7562120224,spearman_ADM_FEDM
20,0.7547218036,spearman_ADM_FEDM
20,0.7885302176,spearman_ADM_FEDM
20,0.7900125481,spearman_ADM_FEDM
20,0.7610669667,spearman_ADM_FEDM
20,0.7595398229,spearman_ADM_FEDM
20,0.7764559563,spearman_ADM_FEDM
20,0.7507798851,spearman_ADM_FEDM
20,0.7773392728,spearman_ADM_FEDM
20,0.7807626334,spearman_ADM_FEDM
22,0.740167294,spearman_ADM_FEDM
22,0.7889036999,spearman_ADM_FEDM
22,0.7570712527,spearman_ADM_FEDM
22,0.6888116347,spearman_ADM_FEDM
22,0.7522762137,spearman_ADM_FEDM
22,0.7877383847,spearman_ADM_FEDM
22,0.7988109361,spearman_ADM_FEDM
22,0.7715799928,spearman_ADM_FEDM
22,0.7688377575,spearman_ADM_FEDM
22,0.7756354989,spearman_ADM_FEDM
22,0.771717087,spearman_ADM_FEDM
22,0.7775641477,spearman_ADM_FEDM
22,0.7698465069,spearman_ADM_FEDM
22,0.7788972235,spearman_ADM_FEDM
22,0.7488985606,spearman_ADM_FEDM
24,0.7770468307,spearman_ADM_FEDM
24,0.7902740951,spearman_ADM_FEDM
24,0.7560481155,spearman_ADM_FEDM
24,0.7421029058,spearman_ADM_FEDM
24,0.8001805688,spearman_ADM_FEDM
24,0.752757598,spearman_ADM_FEDM
24,0.8046426274,spearman_ADM_FEDM
24,0.7943390489,spearman_ADM_FEDM
24,0.797122522,spearman_ADM_FEDM
24,0.7663391449,spearman_ADM_FEDM
24,0.7745954887,spearman_ADM_FEDM
24,0.800701744,spearman_ADM_FEDM
24,0.7996635184,spearman_ADM_FEDM
24,0.7586246278,spearman_ADM_FEDM
24,0.7688032458,spearman_ADM_FEDM
26,0.7473653782,spearman_ADM_FEDM
26,0.7920165287,spearman_ADM_FEDM
26,0.772329915,spearman_ADM_FEDM
26,0.7816143137,spearman_ADM_FEDM
26,0.7462295371,spearman_ADM_FEDM
26,0.8006814272,spearman_ADM_FEDM
26,0.8017505632,spearman_ADM_FEDM
26,0.7396857439,spearman_ADM_FEDM
26,0.7609112197,spearman_ADM_FEDM
26,0.7606504336,spearman_ADM_FEDM
26,0.7508813084,spearman_ADM_FEDM
26,0.7770804053,spearman_ADM_FEDM
26,0.7571930873,spearman_ADM_FEDM
26,0.7540733664,spearman_ADM_FEDM
26,0.7785708843,spearman_ADM_FEDM
28,0.7757523063,spearman_ADM_FEDM
28,0.7835609413,spearman_ADM_FEDM
28,0.7732455069,spearman_ADM_FEDM
28,0.787136733,spearman_ADM_FEDM
28,0.7487978067,spearman_ADM_FEDM
28,0.7766331619,spearman_ADM_FEDM
28,0.7833231433,spearman_ADM_FEDM
28,0.7703141946,spearman_ADM_FEDM
28,0.753316681,spearman_ADM_FEDM
28,0.7700560806,spearman_ADM_FEDM
28,0.7647644639,spearman_ADM_FEDM
28,0.7913233537,spearman_ADM_FEDM
28,0.7864644675,spearman_ADM_FEDM
28,0.7268958919,spearman_ADM_FEDM
28,0.7292307403,spearman_ADM_FEDM
30,0.7559638727,spearman_ADM_FEDM
30,0.7774406548,spearman_ADM_FEDM
30,0.7833988958,spearman_ADM_FEDM
30,0.7682629652,spearman_ADM_FEDM
30,0.7864325808,spearman_ADM_FEDM
30,0.7641564717,spearman_ADM_FEDM
30,0.7849485208,spearman_ADM_FEDM
30,0.7457937437,spearman_ADM_FEDM
30,0.7777956321,spearman_ADM_FEDM
30,0.7861701697,spearman_ADM_FEDM
